target_x,target_y,theta,motor_left,motor_right
1.7950122356414795,0.10699748992919922,1.6310187578201294,2,0
1.7787492275238037,-0.009447813034057617,1.7022318840026855,2,2
1.7375798225402832,-0.01586294174194336,1.7064942121505737,2,2
1.6961290836334229,-0.014682531356811523,1.7056375741958618,2,2
1.6546827554702759,-0.01325678825378418,1.7045432329177856,2,2
1.6132888793945313,-0.012018203735351563,1.703518271446228,2,2
1.5719566345214844,-0.011419296264648438,1.7028409242630005,2,2
1.5307323932647705,-0.011412620544433594,1.702530860900879,2,2
1.4896531105041504,-0.012198925018310547,1.7027968168258667,2,2
1.4485068321228027,-0.013472795486450195,1.7035924196243286,2,2
1.4075291156768799,-0.015204906463623047,1.7048090696334839,2,2
1.366645097732544,-0.016398906707763672,1.7057286500930786,2,2
1.3256847858428955,-0.017167091369628906,1.7062550783157349,2,2
1.284568190574646,-0.017280101776123047,1.7063119411468506,2,2
1.243333101272583,-0.016916751861572266,1.7059552669525146,2,2
1.2019596099853516,-0.01632213592529297,1.7053238153457642,2,2
1.1606066226959229,-0.015516996383666992,1.7043625116348267,2,2
1.11922287940979,-0.014564990997314453,1.7031819820404053,2,2
1.0778403282165527,-0.014275312423706055,1.7024682760238647,2,2
1.0365560054779053,-0.014323949813842773,1.7020426988601685,2,2
0.995413064956665,-0.01462554931640625,1.7019095420837402,2,2
0.9542380571365356,-0.015359163284301758,1.7023953199386597,2,2
0.9130870699882507,-0.01628899574279785,1.7032791376113892,2,2
0.8721221089363098,-0.01721477508544922,1.7043615579605103,2,2
0.8312538266181946,-0.017766237258911133,1.7050788402557373,2,2
0.7902230620384216,-0.01811695098876953,1.7054851055145264,2,2
0.7490853071212769,-0.018131732940673828,1.7054764032363892,2,2
0.7078756093978882,-0.01781296730041504,1.704840064048767,2,2
0.6665364503860474,-0.017381668090820313,1.70381498336792,2,2
0.6250849962234497,-0.017171382904052734,1.7030056715011597,2,2
0.5836870670318604,-0.017072677612304688,1.7020665407180786,2,2
0.5423270463943481,-0.017098188400268555,1.7011359930038452,2,2
0.5010734796524048,-0.017516613006591797,1.701035499572754,2,2
0.45997536182403564,-0.017943143844604492,1.701060175895691,2,2
0.41887331008911133,-0.018422365188598633,1.7017605304718018,2,2
0.37784457206726074,-0.018894195556640625,1.7029120922088623,2,2
0.336856484413147,-0.01917266845703125,1.7037785053253174,2,2
0.29594242572784424,-0.0193789005279541,1.7044522762298584,2,2
-2.649630546569824,0.3626432418823242,1.704497218132019,2,0
-2.6395022869110107,0.5516414642333984,1.7719182968139648,2,0
-2.6123924255371094,0.7522801160812378,1.8439897298812866,2,0
-2.5716981887817383,0.9476428031921387,1.9150391817092896,2,0
-2.517111301422119,1.1399235725402832,1.9862306118011475,2,0
-2.4489221572875977,1.3279656171798706,2.057438373565674,2,0
-2.3673858642578125,1.5109612941741943,2.1287894248962402,2,0
-2.27327561378479,1.687150001525879,2.1999075412750244,2,0
-2.167154312133789,1.8558106422424316,2.270890712738037,2,0
-2.0483007431030273,2.01788067817688,2.342456340789795,2,0
-1.9199215173721313,2.1692070960998535,2.4131667613983154,2,0
-1.7807133197784424,2.311443328857422,2.4840853214263916,2,0
-1.628986120223999,2.4457406997680664,2.5562586784362793,2,0
-1.4682356119155884,2.568516492843628,2.6283175945281982,2,0
-1.2996313571929932,2.679083824157715,2.7001731395721436,2,0
-1.1236178874969482,2.7772223949432373,2.7720024585723877,2,0
-0.94156813621521,2.8621902465820313,2.8435754776000977,2,0
-0.7538490295410156,2.9339957237243652,2.915231704711914,2,0
-0.5604569911956787,2.9924468994140625,2.9872453212738037,2,0
-0.36283230781555176,3.0369462966918945,3.059481620788574,2,0
-0.1636962890625,3.066908359527588,3.131282329559326,2,0
0.037819862365722656,3.082538366317749,-3.0798537731170654,2,0
0.24025046825408936,3.083592414855957,-3.007690191268921,2,0
0.4403269290924072,3.0702571868896484,-2.936192750930786,2,0
0.6393084526062012,3.0426087379455566,-2.8645682334899902,2,0
0.813624382019043,3.0038576126098633,-2.800365686416626,2,0
0.9159603118896484,2.9699532985687256,-2.7607831954956055,2,0
1.033195972442627,2.926903247833252,-2.7150745391845703,2,0
1.170133113861084,2.87070369720459,-2.6610496044158936,2,0
1.321735143661499,2.80070424079895,-2.6002748012542725,2,0
1.4843932390213013,2.7156691551208496,-2.5337576866149902,2,0
1.6522517204284668,2.615809202194214,-2.4633119106292725,2,0
1.8158560991287231,2.5024566650390625,-2.3916149139404297,2,0
1.9688271284103394,2.3795485496520996,-2.320932388305664,2,0
2.113417387008667,2.245375633239746,-2.249894857406616,2,0
2.2484021186828613,2.1009786128997803,-2.1787216663360596,2,0
2.3730263710021973,1.947005271911621,-2.10738468170166,2,0
2.4861974716186523,1.7845888137817383,-2.036062240600586,2,0
2.586789131164551,1.6156715154647827,-1.9652594327926636,2,0
2.6760449409484863,1.4385643005371094,-1.893863558769226,2,0
2.751579999923706,1.257530927658081,-1.8232486248016357,2,0
2.814356565475464,1.07115638256073,-1.7524627447128296,2,0
2.863839626312256,0.8807032108306885,-1.6816296577453613,2,0
2.8997082710266113,0.6867780685424805,-1.6106524467468262,2,2
2.8623290061950684,0.6738930940628052,-1.6059679985046387,2,0
2.8820650577545166,0.4864078760147095,-1.5371711254119873,2,2
2.8428101539611816,0.4768080711364746,-1.5335667133331299,2,0
2.8490378856658936,0.2919633388519287,-1.4650028944015503,2,2
2.8090500831604004,0.2813746929168701,-1.4610013961791992,2,2
2.7673659324645996,0.283697247505188,-1.4619897603988647,2,2
2.725800037384033,0.2849891185760498,-1.4626115560531616,2,2
2.684330940246582,0.2858896255493164,-1.463099718093872,2,2
2.643061637878418,0.286166787147522,-1.4633630514144897,2,2
2.602114677429199,0.28447604179382324,-1.4628255367279053,2,2
2.561292886734009,0.28238558769226074,-1.4620494842529297,2,2
2.5206995010375977,0.2794067859649658,-1.4608651399612427,2,2
2.48016095161438,0.27685868740081787,-1.4597994089126587,2,2
2.4392709732055664,0.2756439447402954,-1.45933198928833,2,2
2.3980753421783447,0.27571797370910645,-1.459406852722168,2,2
2.356640577316284,0.27699971199035645,-1.460018515586853,2,2
2.315052032470703,0.2788052558898926,-1.4609216451644897,2,2
2.273357391357422,0.28072917461395264,-1.461932897567749,2,2
2.231712818145752,0.2822481393814087,-1.4628119468688965,2,2
2.19020414352417,0.28301870822906494,-1.4633679389953613,2,2
2.1487715244293213,0.2836092710494995,-1.46384859085083,2,2
2.1076526641845703,0.28286635875701904,-1.4636672735214233,2,2
2.0666937828063965,0.2814350128173828,-1.4630706310272217,2,2
2.0260024070739746,0.279141902923584,-1.461954951286316,2,2
1.9853768348693848,0.27712035179138184,-1.4609450101852417,2,2
1.9446544647216797,0.27575254440307617,-1.460239291191101,2,2
1.9036340713500977,0.27558183670043945,-1.4601638317108154,2,2
1.8624252080917358,0.27580249309539795,-1.460341215133667,2,2
1.8209021091461182,0.27710092067718506,-1.4611520767211914,2,2
1.7792866230010986,0.27842986583709717,-1.4620659351348877,2,2
1.7375974655151367,0.2796783447265625,-1.462999701499939,2,2
1.6959682703018188,0.2806342840194702,-1.4638299942016602,2,2
1.6545665264129639,0.2808244228363037,-1.464208722114563,2,2
1.6132683753967285,0.28082215785980225,-1.464476466178894,2,2
1.5722684860229492,0.2798823118209839,-1.4640722274780273,2,2
1.5313704013824463,0.27841413021087646,-1.4631868600845337,2,2
1.4906706809997559,0.2770165205001831,-1.4622743129730225,2,2
1.4501491785049438,0.275417685508728,-1.4611021280288696,2,2
1.4092826843261719,0.27457284927368164,-1.4605122804641724,2,2
1.3681353330612183,0.2747083902359009,-1.4606438875198364,2,2
1.3268766403198242,0.2750284671783447,-1.4609615802764893,2,2
1.2853453159332275,0.27570581436157227,-1.4616506099700928,2,2
1.2435777187347412,0.27685046195983887,-1.4628410339355469,2,2
1.2018861770629883,0.27747559547424316,-1.4637144804000854,2,2
1.160346508026123,0.2777082920074463,-1.4643548727035522,2,2
1.1189603805541992,0.2775290012359619,-1.464623212814331,2,2
1.0777922868728638,0.27700650691986084,-1.4645076990127563,2,2
1.036766529083252,0.27641618251800537,-1.4641679525375366,2,2
0.9959546327590942,0.2754361629486084,-1.4633476734161377,2,2
0.9553229808807373,0.27448582649230957,-1.4622644186019897,2,2
0.9146385192871094,0.2737581729888916,-1.4614455699920654,2,0
0.9095954895019531,0.22327983379364014,-1.3949655294418335,2,2
0.8706161975860596,0.22028696537017822,-1.390771746635437,2,2
0.8293750286102295,0.22042644023895264,-1.390975832939148,2,0
0.8226789832115173,0.1738119125366211,-1.3219683170318604,2,2
0.7827321290969849,0.170892596244812,-1.3174996376037598,2,2
0.741174578666687,0.17124700546264648,-1.3183711767196655,2,2
0.6995595693588257,0.17156171798706055,-1.319414734840393,2,2
0.6579649448394775,0.17182230949401855,-1.3205090761184692,2,0
0.6478016972541809,0.13873827457427979,-1.2537970542907715,2,2
0.6080129146575928,0.13668489456176758,-1.249180555343628,2,2
0.5667307376861572,0.13644611835479736,-1.2495906352996826,2,2
0.5256206393241882,0.13591134548187256,-1.249326467514038,2,0
0.5141327381134033,0.11058294773101807,-1.1807435750961304,2,2
0.4753645658493042,0.1081763505935669,-1.1743063926696777,2,2
0.43449175357818604,0.10762763023376465,-1.173178791999817,2,2
0.39371228218078613,0.10730338096618652,-1.172255277633667,2,2
0.35286498069763184,0.10709083080291748,-1.1716034412384033,2,2
0.3117523193359375,0.10705423355102539,-1.171485185623169,2,2
0.27057862281799316,0.10701346397399902,-1.1718904972076416,0,2
-0.1040334701538086,-3.8605294227600098,-1.2393617630004883,0,2
0.15151119232177734,-3.8700618743896484,-1.3111069202423096,0,2
0.4073132276535034,-3.86138916015625,-1.382898211479187,0,2
0.6607686281204224,-3.834550380706787,-1.4544049501419067,0,2
0.9114771485328674,-3.7897753715515137,-1.52582848072052,0,2
1.1560263633728027,-3.727785587310791,-1.5966029167175293,0,2
1.3915469646453857,-3.6500558853149414,-1.666178822517395,0,2
1.6268739700317383,-3.5542447566986084,-1.7369781732559204,0,2
1.8559221029281616,-3.4414801597595215,-1.8080304861068726,0,2
2.076610565185547,-3.3124032020568848,-1.879183292388916,0,2
2.288426399230957,-3.166748285293579,-1.9509590864181519,0,2
2.486361026763916,-3.0079047679901123,-2.0220274925231934,0,2
2.6729185581207275,-2.834951877593994,-2.0933070182800293,0,2
2.8477039337158203,-2.648043155670166,-2.16500186920166,0,2
3.0087716579437256,-2.44897723197937,-2.2367753982543945,0,2
3.155557632446289,-2.2384557723999023,-2.3087120056152344,0,2
3.2860491275787354,-2.019291400909424,-2.3802428245544434,0,2
3.399874687194824,-1.7927507162094116,-2.4513583183288574,0,2
3.49704909324646,-1.5597425699234009,-2.5221495628356934,0,2
3.5783376693725586,-1.320817232131958,-2.5928101539611816,0,2
3.644503593444824,-1.0729997158050537,-2.6645052433013916,0,2
3.6922898292541504,-0.8229722380638123,-2.7356371879577637,0,2
3.72230863571167,-0.5673364400863647,-2.8075735569000244,0,2
3.732333183288574,-0.3124312162399292,-2.8789024353027344,2,2
3.699183940887451,-0.26071035861968994,-2.89341139793396,2,2
3.658121109008789,-0.2573760747909546,-2.894369125366211,2,2
3.616942882537842,-0.2544217109680176,-2.8952670097351074,2,2
3.5757646560668945,-0.2510404586791992,-2.8963327407836914,2,2
3.5346293449401855,-0.2477107048034668,-2.8974108695983887,2,2
3.493448257446289,-0.24645042419433594,-2.8979270458221436,2,2
3.4522318840026855,-0.24697303771972656,-2.897902727127075,2,2
3.411074161529541,-0.24827682971954346,-2.8976361751556396,2,2
3.369771718978882,-0.25191450119018555,-2.8965988159179688,2,2
3.3285393714904785,-0.25584661960601807,-2.8954105377197266,2,2
3.2874257564544678,-0.25812506675720215,-2.8946850299835205,2,2
3.24631404876709,-0.25952088832855225,-2.894270658493042,2,2
3.2051568031311035,-0.25937557220458984,-2.8943140506744385,2,2
3.164059638977051,-0.25780463218688965,-2.8948545455932617,2,2
3.122920274734497,-0.2553737163543701,-2.8957130908966064,2,2
3.0817031860351563,-0.25246500968933105,-2.8967556953430176,2,2
3.040503740310669,-0.25013554096221924,-2.8976659774780273,2,2
2.9993844032287598,-0.24784350395202637,-2.898597478866577,2,2
2.958209991455078,-0.2474275827407837,-2.898908853530884,2,2
2.9171838760375977,-0.24760401248931885,-2.8990092277526855,2,2
2.875894069671631,-0.2494264841079712,-2.898456573486328,2,2
2.83461856842041,-0.25267910957336426,-2.8973450660705566,2,2
2.793410301208496,-0.2559947967529297,-2.896125078201294,2,2
2.752258062362671,-0.2583584785461426,-2.89526629447937,2,2
2.7111921310424805,-0.25905370712280273,-2.8950207233428955,2,2
2.6700949668884277,-0.2582780122756958,-2.8953473567962646,2,2
2.6289803981781006,-0.25669097900390625,-2.896014451980591,2,2
2.5878138542175293,-0.2546783685684204,-2.896899938583374,2,2
2.5465824604034424,-0.252419114112854,-2.8979270458221436,2,2
2.5054426193237305,-0.2506159543991089,-2.89884877204895,2,2
2.4643003940582275,-0.2494523525238037,-2.8995320796966553,2,2
2.4230854511260986,-0.24944794178009033,-2.899722099304199,2,2
2.3819169998168945,-0.2506427764892578,-2.8993842601776123,2,2
2.3405888080596924,-0.2525618076324463,-2.898634195327759,2,2
2.2993645668029785,-0.25543344020843506,-2.89738392829895,2,2
2.258272171020508,-0.2575805187225342,-2.896401882171631,2,2
2.2171568870544434,-0.25866401195526123,-2.8959176540374756,2,2
2.175996780395508,-0.2587333917617798,-2.8958804607391357,2,2
2.1348485946655273,-0.25804316997528076,-2.896233081817627,2,2
2.093696117401123,-0.2564668655395508,-2.8970911502838135,2,2
2.0525784492492676,-0.25436973571777344,-2.8982675075531006,2,2
2.011345624923706,-0.2530171871185303,-2.8991527557373047,2,2
1.9702203273773193,-0.2515939474105835,-2.900127410888672,2,2
1.9289833307266235,-0.25133371353149414,-2.900508403778076,2,2
1.8878898620605469,-0.2519364356994629,-2.900451898574829,2,2
1.8466843366622925,-0.2531222105026245,-2.899951696395874,2,2
1.8053357601165771,-0.2549760341644287,-2.89898943901062,2,2
1.7641797065734863,-0.2566642761230469,-2.898043155670166,2,2
1.7230689525604248,-0.2579472064971924,-2.897273302078247,2,2
1.6819499731063843,-0.25842738151550293,-2.896989107131958,2,2
1.640881061553955,-0.25791096687316895,-2.8973169326782227,2,2
1.599769115447998,-0.2570664882659912,-2.89794659614563,2,2
1.5586578845977783,-0.25560128688812256,-2.8990092277526855,2,2
1.517404556274414,-0.2543584108352661,-2.900057792663574,2,2
1.4762104749679565,-0.2533869743347168,-2.9010205268859863,2,2
1.4349793195724487,-0.253121018409729,-2.901559591293335,2,0
1.3945127725601196,-0.33990371227264404,-2.832895040512085,2,2
1.352165937423706,-0.3453364372253418,-2.82846736907959,2,2
1.3109948635101318,-0.34611964225769043,-2.8281991481781006,0,2
1.3103939294815063,-0.2684628963470459,-2.8955564498901367,2,2
1.2708230018615723,-0.2649184465408325,-2.8990137577056885,2,2
1.2297375202178955,-0.2659863233566284,-2.898085355758667,0,2
1.2246146202087402,-0.19201946258544922,-2.9670324325561523,2,2
1.1900389194488525,-0.17704546451568604,-2.9812254905700684,2,2
1.1488544940948486,-0.17686998844146729,-2.981424570083618,2,2
1.1076533794403076,-0.17639005184173584,-2.9820079803466797,2,2
1.0663586854934692,-0.17562901973724365,-2.9830033779144287,0,2
1.0537817478179932,-0.11353409290313721,-3.0517892837524414,2,2
1.0182442665100098,-0.09932923316955566,-3.0681498050689697,2,2
0.9770132303237915,-0.0994269847869873,-3.0685815811157227,2,2
0.9358094930648804,-0.09981489181518555,-3.0686533451080322,2,2
0.8946570158004761,-0.10058701038360596,-3.068114757537842,2,2
0.8534637689590454,-0.10144162178039551,-3.067277431488037,2,2
0.8124755620956421,-0.10232281684875488,-3.0661821365356445,2,2
0.7715392112731934,-0.10290122032165527,-3.0653738975524902,2,2
0.7305282354354858,-0.10317850112915039,-3.065023183822632,2,2
0.6893349885940552,-0.10313808917999268,-3.0650484561920166,2,2
0.6480461359024048,-0.10294139385223389,-3.0654525756835938,2,2
0.6067531108856201,-0.1026996374130249,-3.066193103790283,2,2
0.5653842687606812,-0.10240578651428223,-3.0673675537109375,2,2
0.5239677429199219,-0.10237455368041992,-3.068265914916992,2,2
0.48266613483428955,-0.10256481170654297,-3.0688977241516113,2,2
0.4414769411087036,-0.10296869277954102,-3.069122552871704,2,2
0.40031659603118896,-0.10345304012298584,-3.068936824798584,2,2
0.35910117626190186,-0.10387802124023438,-3.06829833984375,2,2
0.3179851770401001,-0.10422587394714355,-3.067221164703369,2,2
0.2770575284957886,-0.10443687438964844,-3.066236734390259,0,2
-3.633164405822754,-2.9798130989074707,-3.135248899459839,0,2
-3.432304620742798,-3.243224620819092,3.076525926589966,0,2
-3.214035987854004,-3.491201639175415,3.005267858505249,0,2
-2.977341413497925,-3.7242536544799805,2.933617353439331,0,2
-2.7234723567962646,-3.940709352493286,2.861650228500366,0,2
-2.4552230834960938,-4.13820743560791,2.789794921875,0,2
-2.1735315322875977,-4.315981864929199,2.717953681945801,0,2
-1.8813421726226807,-4.472409725189209,2.6464695930480957,0,2
-1.596277117729187,-4.600447177886963,2.5786030292510986,0,2
-1.2983133792877197,-4.7104387283325195,2.509887218475342,0,2
-0.9790540337562561,-4.803068161010742,2.438495635986328,0,2
-0.760571300983429,-4.851896286010742,2.390641212463379,0,2
-0.7587164044380188,-4.85176420211792,2.390275716781616,0,2
-0.7407374978065491,-4.853036880493164,2.3864240646362305,0,2
-0.6928656697273254,-4.856372356414795,2.3759918212890625,0,2
-0.6422062516212463,-4.859760761260986,2.3649516105651855,0,2
-0.5855353474617004,-4.863291263580322,2.3525991439819336,0,2
-0.5265527963638306,-4.866537094116211,2.33974027633667,0,2
-0.46381866931915283,-4.869417190551758,2.326064109802246,0,2
-0.39963018894195557,-4.871541500091553,2.3120741844177246,0,2
-0.3329206109046936,-4.872804641723633,2.297544479370117,0,2
-0.2644652724266052,-4.873210906982422,2.2826569080352783,0,2
-0.2557656764984131,-4.8731279373168945,2.280789375305176,0,2
-0.2532709240913391,-4.8728814125061035,2.2802679538726807,0,2
-0.2513081431388855,-4.872544288635254,2.27988862991333,0,2
-0.24353045225143433,-4.872408866882324,2.278285264968872,0,2
-0.19365781545639038,-4.87180757522583,2.2674999237060547,0,2
-0.1122812032699585,-4.870060920715332,2.2498021125793457,0,2
-0.024535179138183594,-4.867082595825195,2.230698347091675,0,2
0.07023966312408447,-4.862492084503174,2.210036516189575,0,2
0.1706010103225708,-4.8559675216674805,2.188117504119873,0,2
0.2781386375427246,-4.846934795379639,2.164583206176758,0,2
0.39253175258636475,-4.834903240203857,2.139486074447632,0,2
0.5144186615943909,-4.819336891174316,2.112678050994873,0,2
0.614142894744873,-4.804797172546387,2.0907840728759766,0,2
0.6208019852638245,-4.803565979003906,2.089313507080078,0,2
0.6234744191169739,-4.802737236022949,2.0886802673339844,0,2
0.6307111382484436,-4.801201820373535,2.0870730876922607,0,2
0.6581288576126099,-4.796428680419922,2.0810322761535645,0,2
0.799018144607544,-4.771028518676758,2.04982328414917,0,2
0.9547181129455566,-4.738267421722412,2.014984607696533,0,2
1.1262472867965698,-4.696590423583984,1.9762715101242065,0,2
1.31168532371521,-4.644736289978027,1.9339464902877808,0,2
1.516745686531067,-4.578803062438965,1.8865288496017456,0,2
1.743669033050537,-4.494719505310059,1.833128809928894,0,2
1.9856250286102295,-4.391025066375732,1.7747790813446045,0,2
2.248004198074341,-4.261302471160889,1.7096552848815918,0,2
2.5202176570892334,-4.1051483154296875,1.6396325826644897,0,2
2.7892110347747803,-3.9253368377685547,1.5677446126937866,0,2
3.0448150634765625,-3.72644305229187,1.4958131313323975,0,2
3.190491199493408,-3.5929718017578125,1.451916217803955,0,2
3.2417373657226563,-3.519564151763916,1.429401159286499,0,2
3.2826671600341797,-3.4507908821105957,1.4081097841262817,0,2
3.3305554389953613,-3.373537540435791,1.3844224214553833,0,2
3.3863024711608887,-3.2860608100891113,1.3579295873641968,0,2
3.4501953125,-3.1869566440582275,1.3283535242080688,0,2
3.5219485759735107,-3.0750789642333984,1.2955213785171509,0,2
3.6020596027374268,-2.947993278503418,1.258952260017395,0,2
3.6900038719177246,-2.803734302520752,1.2183291912078857,0,2
3.7861149311065674,-2.638549327850342,1.1729272603988647,0,2
3.8966257572174072,-2.444056749343872,1.1216363906860352,0,2
4.00857400894165,-2.224976062774658,1.0651510953903198,0,2
4.12090539932251,-1.97398841381073,1.0017309188842773,0,2
4.228086471557617,-1.6921706199645996,0.9319055080413818,0,2
4.316390037536621,-1.3996758460998535,0.86091548204422,0,2
4.383941650390625,-1.1002421379089355,0.7895790934562683,0,2
4.430198669433594,-0.7949974536895752,0.7178167104721069,0,2
4.454370498657227,-0.4870176315307617,0.6460109353065491,0,2
4.456401824951172,-0.17791374027729034,0.5741388201713562,0,2
4.436326503753662,0.13077539205551147,0.5021701455116272,0,2
4.394360542297363,0.4360877573490143,0.43047046661376953,0,2
4.331272602081299,0.7349314093589783,0.359402596950531,0,2
4.248457908630371,1.024472713470459,0.2893422544002533,0,2
4.146463394165039,1.3091495037078857,0.21889522671699524,0,2
4.02585506439209,1.5843534469604492,0.14890941977500916,0,2
3.8861355781555176,1.8508347272872925,0.07880701124668121,2,0
3.969430446624756,1.6253471374511719,0.13835041224956512,2,0
4.056046962738037,1.3470743894577026,0.2104395627975464,2,2
4.023613452911377,1.325915813446045,0.21588970720767975,2,2
3.982414722442627,1.3258696794509888,0.21589529514312744,2,2
3.9403676986694336,1.3279223442077637,0.21533352136611938,2,0
4.002201080322266,1.066368818283081,0.28378957509994507,2,2
3.966454267501831,1.0492124557495117,0.28825846314430237,2,2
3.924001693725586,1.0524832010269165,0.28734394907951355,2,2
